20070102a,20세기 남북미술을 평정한 동양화의 대가,일제강점기*** 분단*** 그리고 월북-,other,리석호,석류,장지에 수묵채색,24.5×27cm,연도미상,https://neolook.com/archives/2007010201a.jpg
20070102a,20세기 남북미술을 평정한 동양화의 대가,일제강점기*** 분단*** 그리고 월북-,other,리석호,매화,장지에 수묵채색,33×45.5cm,1965,https://neolook.com/archives/2007010202a.jpg
20070102a,20세기 남북미술을 평정한 동양화의 대가,일제강점기*** 분단*** 그리고 월북-,other,리석호,목련,장지에 수묵채색,28×46cm,연도미상,https://neolook.com/archives/2007010203a.jpg
20070102a,20세기 남북미술을 평정한 동양화의 대가,일제강점기*** 분단*** 그리고 월북-,other,리석호,홍매,장지에 수묵채색,27×45.5cm,1957,https://neolook.com/archives/2007010204a.jpg
20070102a,20세기 남북미술을 평정한 동양화의 대가,일제강점기*** 분단*** 그리고 월북-,other,리석호,수련과 물총새,장지에 수묵채색,14×21cm,연도미상,https://neolook.com/archives/2007010205a.jpg
20070102a,20세기 남북미술을 평정한 동양화의 대가,일제강점기*** 분단*** 그리고 월북-,other,리석호,매화와 참새,장지에 수묵채색,14.2×21.5cm,연도미상,https://neolook.com/archives/2007010206a.jpg
20070102a,20세기 남북미술을 평정한 동양화의 대가,일제강점기*** 분단*** 그리고 월북-,other,리석호,감,장지에 수묵채색,21.5×26.5cm,연도미상,https://neolook.com/archives/2007010207a.jpg
20070102a,20세기 남북미술을 평정한 동양화의 대가,일제강점기*** 분단*** 그리고 월북-,other,리석호,동백,장지에 수묵채색,22.5×41.5cm,연도미상,https://neolook.com/archives/2007010208a.jpg
20070102b,책임기획 / 강태성 외 큐레이터 10인,날리는 교실 PROJECT,other,권여현,미인도,사진에 신윤복 회화 아크릴채색,150×95cm,2004,https://neolook.com/archives/2007010202b.jpg
20070102b,책임기획 / 강태성 외 큐레이터 10인,날리는 교실 PROJECT,other,권여현,씨름,사진에 신윤복 회화 아크릴채색,124×122cm,2005,https://neolook.com/archives/2007010203b.jpg
