20020104a,주동진_이기일 2인展,거북이와 로봇이 만났다,exhibition,이기일,Landscape,담배케이스 투명실,6.5×9.5×9cm,2001,https://neolook.com/archives/2002010401a.jpg
20020104a,주동진_이기일 2인展,거북이와 로봇이 만났다,exhibition,주동진,공생,알루미늄,각각 2.5×6×3cm,2001,https://neolook.com/archives/2002010402a.jpg
20020109a,구동희 윤미연 정은영 : 3 differences展,EmergingⅢ,exhibition,구동희,변기,설치,혼합재료,2001,https://neolook.com/archives/2002010903a.jpg
20020109a,구동희 윤미연 정은영 : 3 differences展,EmergingⅢ,exhibition,윤미연,dorothy in the night,비디오 영상,00:08:45,2001,https://neolook.com/archives/2002010904a.jpg
20020109a,구동희 윤미연 정은영 : 3 differences展,EmergingⅢ,exhibition,윤미연,l am superstar supershy girl,비디오 영상,00:10:00,2001,https://neolook.com/archives/2002010905a.jpg
20020109a,구동희 윤미연 정은영 : 3 differences展,EmergingⅢ,exhibition,윤미연,play with dorothy,비디오 영상,00:06:30,2001,https://neolook.com/archives/2002010906a.jpg
20020110a,양아치 웹프로젝트展,양아치 조합 Yangachi Guild,exhibition,양아치,양아치 조합,웹프로젝트,yangachiguild.com,2002,https://neolook.com/archives/2002011001a.jpg
20020110a,양아치 웹프로젝트展,양아치 조합 Yangachi Guild,exhibition,양아치,양아치 조합,웹프로젝트,yangachiguild.com,2002,https://neolook.com/archives/2002011002a.jpg
20020111a,이종빈展 / LEEJONGBIN / sculpture.installation,신인류 - 신디자인,solo exhibition,이종빈,신인류-신디자인,철 FRP 동 알루미늄,300×240×2000cm,2001,https://neolook.com/archives/2002011101a.jpg
20020112a,국제현대미술展,도시의 정적,exhibition,린 슈민,글래스 실링,홀로그램 화강암타일 강화유리 전구,600×600cm,1997,https://neolook.com/archives/2002011201a.jpg
20020112a,국제현대미술展,도시의 정적,exhibition,김영태,숨결,컬러인화,289×386cm,2001,https://neolook.com/archives/2002011203a.jpg
20020114a,송영미展 / installation,최소한의 방,solo exhibition,송영미,최소한의 방,설치,가변크기,2001,https://neolook.com/archives/2002011401a.jpg
20020114a,송영미展 / installation,최소한의 방,solo exhibition,송영미,최소한의 방,설치,가변크기,2002,https://neolook.com/archives/2002011402a.jpg
20020117a,대구MBC Gallery M 기획 대구 젊은작가 서울展,오늘의 우리,exhibition,허양구,현대인-AM 12:00,캔버스에 혼합재료,259×194cm,2001,https://neolook.com/archives/2002011702a.jpg
20020120a,장성아展 / painting,드로잉 만나기,solo exhibition,장성아,깊은 잠자기,종이에 목탄,110×160cm×5,1999,https://neolook.com/archives/2002012003a.jpg
20020120a,장성아展 / painting,드로잉 만나기,solo exhibition,장성아,무제,캔버스에 목탄과 유채,270×450cm,2000,https://neolook.com/archives/2002012004a.jpg
20020121a,배석빈展 / BAESUKBIN / 裵錫斌 / painting,공간을 나르는 시간,solo exhibition,배석빈,사라지다,캔버스에 유채,162×112cm,2001,https://neolook.com/archives/2002012101a.jpg
20020121a,배석빈展 / BAESUKBIN / 裵錫斌 / painting,공간을 나르는 시간,solo exhibition,배석빈,물고기 죽다,종이에 콘테와 수채,30.5×45.5cm,2000,https://neolook.com/archives/2002012102a.jpg
20020121a,배석빈展 / BAESUKBIN / 裵錫斌 / painting,공간을 나르는 시간,solo exhibition,배석빈,근대화의 교훈,종이에 연필과 수채,200×140cm,2001,https://neolook.com/archives/2002012103a.jpg
20020122a,주동진展 / sculpture,도심속 자연,solo exhibition,주동진,도심속 자연,알루미늄,각각 2.5×6×3cm,2002,https://neolook.com/archives/2002012204a.jpg
20020123a,김수강_조성연_주상연_황정혜展,look into…,exhibition,주상연,dust,흑백인화,지름 27cm,2001,https://neolook.com/archives/2002012301a.jpg
20020123a,김수강_조성연_주상연_황정혜展,look into…,exhibition,조성연,untitled,디지털 출력,35×30cm,2001,https://neolook.com/archives/2002012302a.jpg
20020123a,김수강_조성연_주상연_황정혜展,look into…,exhibition,황정혜,flowing,흑백인화,18×20cm,2001,https://neolook.com/archives/2002012303a.jpg
20020123a,김수강_조성연_주상연_황정혜展,look into…,exhibition,김수강,intimate conversation,검 프린트,32×22cm,2001,https://neolook.com/archives/2002012304a.jpg
20020126a,2002_0123 ▶ 2002_0203,풍경으로부터의 사진*** 사진으로부터의 풍경,other,강상훈,회현동,컬러인화,120×150cm,2001,https://neolook.com/archives/2002012601a.jpg
20020126a,2002_0123 ▶ 2002_0203,풍경으로부터의 사진*** 사진으로부터의 풍경,other,박경택,혹성탐험기,컬러인화,50×16cm,2001,https://neolook.com/archives/2002012602a.jpg
20020126a,2002_0123 ▶ 2002_0203,풍경으로부터의 사진*** 사진으로부터의 풍경,other,유현민,강경풍정,흑백인화,23×23cm,1998-2000,https://neolook.com/archives/2002012603a.jpg
20020126a,2002_0123 ▶ 2002_0203,풍경으로부터의 사진*** 사진으로부터의 풍경,other,이종화,0108260947 15 32 1/2 불광1동,컬러인화,28×36cm,2001,https://neolook.com/archives/2002012604a.jpg
20020126a,2002_0123 ▶ 2002_0203,풍경으로부터의 사진*** 사진으로부터의 풍경,other,정동석,신미에서 경진까지,컬러인화,76×100cm,1991-2000,https://neolook.com/archives/2002012605a.jpg
20020126a,2002_0123 ▶ 2002_0203,풍경으로부터의 사진*** 사진으로부터의 풍경,other,최강일,황사-석모도,컬러인화,50×50cm,2001,https://neolook.com/archives/2002012606a.jpg
20020126a,2002_0123 ▶ 2002_0203,풍경으로부터의 사진*** 사진으로부터의 풍경,other,홍일,After The Column Series,흑백인화,100×100cm,2001,https://neolook.com/archives/2002012607a.jpg
20020127a,김홍식展 / KIMHONGSHIK / 金洪式 / printing,Non-communication,exhibition,김홍식,Non-communication,알루미늄에 에칭,40×60cm,2001,https://neolook.com/archives/2002012702a.jpg
20020127a,김홍식展 / KIMHONGSHIK / 金洪式 / printing,Non-communication,exhibition,김홍식,The door,혼합재료,각 30×42cm,2001,https://neolook.com/archives/2002012703a.jpg
20020127a,김홍식展 / KIMHONGSHIK / 金洪式 / printing,Non-communication,exhibition,김홍식,Non-communication: Ennui,혼합재료,120×180cm,2001,https://neolook.com/archives/2002012704a.jpg
