20080101e,EYEBALL 2008년 1월,EYEBALL_Media Art Webzine,other,International,New York,EAI,01,2008,https://neolook.com/archives/2008010106e.jpg
20080101e,EYEBALL 2008년 1월,EYEBALL_Media Art Webzine,other,Contemporary Art @ Korea,Artist,천성명,01,2008,https://neolook.com/archives/2008010107e.jpg
20080102a,최규조展 / CHOIGYUJO / sculpture,The Excremental_정신배설,solo exhibition,최규조,The Excremental,자연오브제,가변크기,2007,https://neolook.com/archives/2008010201a.jpg
20080102a,최규조展 / CHOIGYUJO / sculpture,The Excremental_정신배설,solo exhibition,최규조,7 mask,소똥 혼합재료,32×180×7cm,2007,https://neolook.com/archives/2008010202a.jpg
20080102a,최규조展 / CHOIGYUJO / sculpture,The Excremental_정신배설,solo exhibition,최규조,Foolish,소똥 혼합재료,33.5×23×6cm,2007,https://neolook.com/archives/2008010203a.jpg
20080102a,최규조展 / CHOIGYUJO / sculpture,The Excremental_정신배설,solo exhibition,최규조,Zealous,소똥 혼합재료,33.5×23×6cm,2007,https://neolook.com/archives/2008010204a.jpg
20080102a,최규조展 / CHOIGYUJO / sculpture,The Excremental_정신배설,solo exhibition,최규조,인도 예술의전당 전시광경,소똥 혼합재료,가변크기,2007,https://neolook.com/archives/2008010205a.jpg
20080102a,최규조展 / CHOIGYUJO / sculpture,The Excremental_정신배설,solo exhibition,최규조,House of 소똥,소똥 스테인레스 강철,150×150×200cm,2007,https://neolook.com/archives/2008010206a.jpg
20080102a,최규조展 / CHOIGYUJO / sculpture,The Excremental_정신배설,solo exhibition,최규조,Swastika of Darshan mask,소똥 혼합재료,75×130×10cm,2007,https://neolook.com/archives/2008010207a.jpg
20080102b,상명대학교 예술디자인대학원 사진학과 순수사진전공 그룹展,INTO YOUR FOLDER,exhibition,권도연,Echoes,디지털 잉크젯 프린트,34×34cm,2007,https://neolook.com/archives/2008010201b.jpg
20080102b,상명대학교 예술디자인대학원 사진학과 순수사진전공 그룹展,INTO YOUR FOLDER,exhibition,김세미,Untitled,젤라틴 실버 프린트,20×32cm,2007,https://neolook.com/archives/2008010202b.jpg
20080102b,상명대학교 예술디자인대학원 사진학과 순수사진전공 그룹展,INTO YOUR FOLDER,exhibition,음미경,Untitled,디지털 잉크젯 프린트,25×25cm,2006,https://neolook.com/archives/2008010204b.jpg
20080102b,상명대학교 예술디자인대학원 사진학과 순수사진전공 그룹展,INTO YOUR FOLDER,exhibition,전윤나,Untitled,디지털 컬러 프린트,66×100cm,2007,https://neolook.com/archives/2008010205b.jpg
20080102b,상명대학교 예술디자인대학원 사진학과 순수사진전공 그룹展,INTO YOUR FOLDER,exhibition,한동석,Untitled,젤라틴 실버 프린트,44×45cm,2007,https://neolook.com/archives/2008010206b.jpg
20080102c,김민정展 / KIMMINJUNG / 金珉廷 / painting,그 빛 속으로_Into the Light,solo exhibition,김민정,그 빛 속으로,한지에 혼합재료,100×81cm,2007,https://neolook.com/archives/2008010201c.jpg
20080102c,김민정展 / KIMMINJUNG / 金珉廷 / painting,그 빛 속으로_Into the Light,solo exhibition,김민정,그 빛 속으로,한지에 혼합재료,46×61cm,2007,https://neolook.com/archives/2008010202c.jpg
20080102c,김민정展 / KIMMINJUNG / 金珉廷 / painting,그 빛 속으로_Into the Light,solo exhibition,김민정,그 빛 속으로,한지에 혼합재료,130×130cm,2007,https://neolook.com/archives/2008010203c.jpg
20080102c,김민정展 / KIMMINJUNG / 金珉廷 / painting,그 빛 속으로_Into the Light,solo exhibition,김민정,그 빛 속으로,한지에 혼합재료,46×61cm,2007,https://neolook.com/archives/2008010204c.jpg
20080102c,김민정展 / KIMMINJUNG / 金珉廷 / painting,그 빛 속으로_Into the Light,solo exhibition,김민정,그 빛 속으로,한지에 혼합재료,각 26×20.5cm,2007,https://neolook.com/archives/2008010205c.jpg
20080102c,김민정展 / KIMMINJUNG / 金珉廷 / painting,그 빛 속으로_Into the Light,solo exhibition,김민정,그 빛 속으로,한지에 혼합재료,103×73cm,2007,https://neolook.com/archives/2008010206c.jpg
20080102c,김민정展 / KIMMINJUNG / 金珉廷 / painting,그 빛 속으로_Into the Light,solo exhibition,김민정,그 빛 속으로,한지에 혼합재료,92×122cm,2007,https://neolook.com/archives/2008010207c.jpg
20080103a,권두현展 / KWONDOOHYOUN / photography,Practical Illusion,solo exhibition,권두현,#02630,종이에 혼합재료,100×150cm,2007,https://neolook.com/archives/2008010301a.jpg
20080103a,권두현展 / KWONDOOHYOUN / photography,Practical Illusion,solo exhibition,권두현,#02640,종이에 혼합재료,78×116.7cm,2007,https://neolook.com/archives/2008010302a.jpg
