20200102b,고진이展 / KOHJINYI / 高珍彛 / painting,Space in Shining,solo exhibition,고진이,The border of Time. 2,마천에 유채,130×130cm,2019,https://neolook.com/archives/2020010201b.jpg
20200102b,고진이展 / KOHJINYI / 高珍彛 / painting,Space in Shining,solo exhibition,고진이,Margin of time,캔버스에 유채,108×171cm,2017,https://neolook.com/archives/2020010202b.jpg
20200102b,고진이展 / KOHJINYI / 高珍彛 / painting,Space in Shining,solo exhibition,고진이,The border of time,마천에 유채,96×96cm,2018,https://neolook.com/archives/2020010203b.jpg
20200102b,고진이展 / KOHJINYI / 高珍彛 / painting,Space in Shining,solo exhibition,고진이,Beyond the border,캔버스에 유채,130×130cm,2017,https://neolook.com/archives/2020010204b.jpg
20200102b,고진이展 / KOHJINYI / 高珍彛 / painting,Space in Shining,solo exhibition,고진이,Lavender,캔버스에 유채,100×80cm,2017~8,https://neolook.com/archives/2020010205b.jpg
20200102b,고진이展 / KOHJINYI / 高珍彛 / painting,Space in Shining,solo exhibition,고진이,옛날에 대하여,캔버스에 유채,91×116cm,2018,https://neolook.com/archives/2020010206b.jpg
20200102b,고진이展 / KOHJINYI / 高珍彛 / painting,Space in Shining,solo exhibition,고진이,Seed of Space.4,리넨에 유채,43.5×33cm,2019,https://neolook.com/archives/2020010207b.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,강미숙,할미꽃,종이에 수채연필,42×29.7cm,2019,https://neolook.com/archives/2020010202c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,김옥숙,박주가리,한지에 전통안료,42×29.7cm,2019,https://neolook.com/archives/2020010204c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,김은미,매자나무,종이에 수채연필,42×29.7cm,2019,https://neolook.com/archives/2020010205c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,김진아,산수유와 복숭아,종이에 수채연필,29.7×42cm,2019,https://neolook.com/archives/2020010206c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,문현숙,개암나무,종이에 수채연필,42×29.7cm,2019,https://neolook.com/archives/2020010207c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,박현숙,엉겅퀴,한지에 전통안료,53×34cm,2019,https://neolook.com/archives/2020010208c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,송진,자주쓴풀,종이에 수채연필,42×29.7cm,2019,https://neolook.com/archives/2020010209c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,윤명희,치자나무,종이에 수채연필,42×29.7cm,2019,https://neolook.com/archives/2020010210c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,윤숙희,숫잔대,한지에 전통안료,53×34cm,2019,https://neolook.com/archives/2020010211c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,옥호정,산앵두,한지에 전통안료,53×34cm,2019,https://neolook.com/archives/2020010212c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,이정화,개망초,한지에 전통안료,53×34cm,2019,https://neolook.com/archives/2020010213c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,전은영,해바라기,한지에 수채색연필,42×29.7cm,2019,https://neolook.com/archives/2020010214c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,전주영,백년초,한지에 수채색연필,42×29.7cm,2019,https://neolook.com/archives/2020010215c.jpg
20200102c,2020 대한민국 보타니컬아트 초대작가 24인展,한국의 약용식물 세밀화,exhibition,천미정,배롱나무,한지에 전통안료,53×34cm,2019,https://neolook.com/archives/2020010216c.jpg
