20170102a,이재연展 / LEEZAEYEON / 李在涓 / painting,기억된 초록,solo exhibition,이재연,따라가기,캔버스에 유채,60.6×72.7cm,2016,https://neolook.com/archives/2017010201a.jpg
20170102a,이재연展 / LEEZAEYEON / 李在涓 / painting,기억된 초록,solo exhibition,이재연,무제,캔버스에 유채,44×145cm,2016,https://neolook.com/archives/2017010202a.jpg
20170102a,이재연展 / LEEZAEYEON / 李在涓 / painting,기억된 초록,solo exhibition,이재연,무제,캔버스에 유채,72.7×100cm,2015,https://neolook.com/archives/2017010203a.jpg
20170102a,이재연展 / LEEZAEYEON / 李在涓 / painting,기억된 초록,solo exhibition,이재연,그림자놀이,캔버스에 유채,80×110cm,2013,https://neolook.com/archives/2017010204a.jpg
20170102a,이재연展 / LEEZAEYEON / 李在涓 / painting,기억된 초록,solo exhibition,이재연,14-1-09,캔버스에 유채,53×65cm,2014,https://neolook.com/archives/2017010205a.jpg
20170102a,이재연展 / LEEZAEYEON / 李在涓 / painting,기억된 초록,solo exhibition,이재연,온기,캔버스에 유채,50×60.6cm,2014,https://neolook.com/archives/2017010206a.jpg
20170102a,이재연展 / LEEZAEYEON / 李在涓 / painting,기억된 초록,solo exhibition,이재연,먼길,캔버스에 유채,50×60.6cm,2014,https://neolook.com/archives/2017010207a.jpg
20170102a,이재연展 / LEEZAEYEON / 李在涓 / painting,기억된 초록,solo exhibition,이재연,통로,캔버스에 유채,60.6×72.7cm,2015,https://neolook.com/archives/2017010208a.jpg
20170102a,이재연展 / LEEZAEYEON / 李在涓 / painting,기억된 초록,solo exhibition,이재연,다같이돌자,캔버스에 유채,60.6×72.7cm,2015,https://neolook.com/archives/2017010209a.jpg
20170102a,이재연展 / LEEZAEYEON / 李在涓 / painting,기억된 초록,solo exhibition,이재연,두개의기억,캔버스에 유채,60.6×72.7cm,2015,https://neolook.com/archives/2017010210a.jpg
20170102b,권성원_서화숙_장의령展,떳떳한 헛소리,exhibition,서화숙,Sauron city,잉크젯 프린트,100×190cm,2016,https://neolook.com/archives/2017010203b.jpg
20170102b,권성원_서화숙_장의령展,떳떳한 헛소리,exhibition,장의령,당연하지,종이에 천으로 바느질,60×90cm,2016,https://neolook.com/archives/2017010204b.jpg
20170102b,권성원_서화숙_장의령展,떳떳한 헛소리,exhibition,장의령,우리집 냉장고,천으로 바느질,가변크기,2016,https://neolook.com/archives/2017010205b.jpg
20170102e,신성환展 / SHINSUNGHAWN / 申城丸 / video performance,꿈-여행(Traum-Reise),solo exhibition,신성환,꿈-여행(Traum-Reise),단채널 영상 HD format,00:05:56,2008,https://neolook.com/archives/2017010201e.jpg
20170102e,신성환展 / SHINSUNGHAWN / 申城丸 / video performance,꿈-여행(Traum-Reise),solo exhibition,신성환,꿈-여행(Traum-Reise),단채널 영상 HD format,00:05:56,2008,https://neolook.com/archives/2017010202e.jpg
20170102e,신성환展 / SHINSUNGHAWN / 申城丸 / video performance,꿈-여행(Traum-Reise),solo exhibition,신성환,꿈-여행(Traum-Reise),단채널 영상 HD format,00:05:56,2008,https://neolook.com/archives/2017010203e.jpg
20170102e,신성환展 / SHINSUNGHAWN / 申城丸 / video performance,꿈-여행(Traum-Reise),solo exhibition,신성환,꿈-여행(Traum-Reise),단채널 영상 HD format,00:05:56,2008,https://neolook.com/archives/2017010204e.jpg
20170102e,신성환展 / SHINSUNGHAWN / 申城丸 / video performance,꿈-여행(Traum-Reise),solo exhibition,신성환,꿈-여행(Traum-Reise),단채널 영상 HD format,00:05:56,2008,https://neolook.com/archives/2017010205e.jpg
20170102f,김다정_김혜영_왕조연_최혜수_한동은_황지원展,잠기다,exhibition,김다정,예지몽,장지에 수묵 혼합재료,91×105.3cm,2016,https://neolook.com/archives/2017010202f.jpg
