20050109a,조현예 회화.영상展,Visual Ayurveda-보여진 향기,exhibition,조현예,퇴보적 자세2,캔버스에 흙가루 유성매직 등 혼합재료,117×91cm,2004,https://neolook.com/archives/2005010905a.jpg
20050109a,조현예 회화.영상展,Visual Ayurveda-보여진 향기,exhibition,조현예,퇴보적 자세,캔버스에 흙가루 유성매직 등 혼합재료,97×130cm,2004,https://neolook.com/archives/2005010906a.jpg
20050110a,이정희 회화展,옥탑,exhibition,이정희,정물-화분,캔버스에 천을 재단하여 바느질,80×65cm,2004,https://neolook.com/archives/2005011001a.jpg
20050110a,이정희 회화展,옥탑,exhibition,이정희,정물-의자,캔버스에 천을 재단하여 바느질,91×116cm,2004,/archives/2005011002a.gif
20050110a,이정희 회화展,옥탑,exhibition,이정희,정물-테이블,캔버스에 천을 재단하여 바느질,97×130cm,2004,/archives/2005011003a.gif
20050110a,이정희 회화展,옥탑,exhibition,이정희,정물-식탁,캔버스에 천을 재단하여 바느질,91×116cm,2004,/archives/2005011004a.gif
20050110a,이정희 회화展,옥탑,exhibition,이정희,정물-창문,캔버스에 천을 재단하여 바느질,53×65cm,2004,https://neolook.com/archives/2005011005a.jpg
20050110a,이정희 회화展,옥탑,exhibition,이정희,정물-문,캔버스에 천을 재단하여 바느질,145×112cm,2004,https://neolook.com/archives/2005011006a.jpg
20050110a,이정희 회화展,옥탑,exhibition,이정희,정물-거울,캔버스에 천을 재단하여 바느질,130×89cm,2004,https://neolook.com/archives/2005011007a.jpg
20050110a,이정희 회화展,옥탑,exhibition,이정희,정물-계단,캔버스에 천을 재단하여 바느질,162×112cm,2004,https://neolook.com/archives/2005011008a.jpg
20050110a,이정희 회화展,옥탑,exhibition,이정희,정물-침대,캔버스에 천을 재단하여 바느질,162×54cm,2004,https://neolook.com/archives/2005011009a.jpg
20050111a,정헌조 개인展,시간과 관계의 미학을 찾아서,exhibition,정헌조,Untitled,종이에 혼합재료,각 49×49cm / 300×300cm,2004,https://neolook.com/archives/2005011101a.jpg
20050111a,정헌조 개인展,시간과 관계의 미학을 찾아서,exhibition,정헌조,Untitled,종이에 혼합재료,각 45×45cm,2004,https://neolook.com/archives/2005011103a.jpg
20050111a,정헌조 개인展,시간과 관계의 미학을 찾아서,exhibition,정헌조,Untitled,종이에 혼합재료,각 45×45cm,2004,https://neolook.com/archives/2005011104a.jpg
20050111a,정헌조 개인展,시간과 관계의 미학을 찾아서,exhibition,정헌조,Untitled,종이에 혼합재료,각 45×45cm,2004,https://neolook.com/archives/2005011105a.jpg
20050111a,정헌조 개인展,시간과 관계의 미학을 찾아서,exhibition,정헌조,Untitled,종이에 혼합재료,각 58×58cm / 200×200cm,2004,https://neolook.com/archives/2005011106a.jpg
20050111a,정헌조 개인展,시간과 관계의 미학을 찾아서,exhibition,정헌조,Untitled,종이에 혼합재료,각 80×60cm / 80×200cm,2004,https://neolook.com/archives/2005011107a.jpg
20050111a,정헌조 개인展,시간과 관계의 미학을 찾아서,exhibition,정헌조,Untitled,종이에 혼합재료,각 45×45cm / 300×300cm,2004,https://neolook.com/archives/2005011108a.jpg
20050111a,정헌조 개인展,시간과 관계의 미학을 찾아서,exhibition,정헌조,Untitled,종이에 혼합재료,각 48×48cm / 300×300cm,2004,https://neolook.com/archives/2005011109a.jpg
20050114a,박정문 개인展,transfer,exhibition,박정문,그 도시의 기억을 저장하는 방법-실감기,혼합재료,2004,부분,https://neolook.com/archives/2005011402a.jpg
20050114a,박정문 개인展,transfer,exhibition,박정문,그 도시의 기억을 저장하는 방법-차 마시기Ⅰ,혼합재료,8×40cm,2004,https://neolook.com/archives/2005011406a.jpg
20050114a,박정문 개인展,transfer,exhibition,박정문,그 도시의 기억을 저장하는 방법-차 마시기Ⅱ,혼합재료,각 6×4cm,2004,https://neolook.com/archives/2005011407a.jpg
20050114a,박정문 개인展,transfer,exhibition,박정문,그 도시의 기억을 저장하는 방법-차 마시기Ⅱ,혼합재료,각 6×4cm,2004,https://neolook.com/archives/2005011408a.jpg
20050114a,박정문 개인展,transfer,exhibition,박정문,solitude-one+one+one...,혼합재료,각 40×40cm,2004,https://neolook.com/archives/2005011410a.jpg
20050114a,박정문 개인展,transfer,exhibition,박정문,Stairs,혼합재료,50×40cm,2004,https://neolook.com/archives/2005011411a.jpg
20050114a,박정문 개인展,transfer,exhibition,박정문,Stairs,혼합재료,50×40cm,2004,https://neolook.com/archives/2005011412a.jpg
20050114a,박정문 개인展,transfer,exhibition,박정문,Stairs,혼합재료,50×40cm,2004,https://neolook.com/archives/2005011413a.jpg
20050115a,임은정 채색展,홀로... 천천히... 자유롭게...,exhibition,임은정,소풍,나무에 수간채색,61×61cm,2004,https://neolook.com/archives/2005011501a.jpg
20050115a,임은정 채색展,홀로... 천천히... 자유롭게...,exhibition,임은정,나무와 나,나무에 수간채색,61×61cm,2004,https://neolook.com/archives/2005011502a.jpg
20050115a,임은정 채색展,홀로... 천천히... 자유롭게...,exhibition,임은정,식물,장지에 수간채색,65×53cm,2004,https://neolook.com/archives/2005011503a.jpg
20050115a,임은정 채색展,홀로... 천천히... 자유롭게...,exhibition,임은정,생명의 나무,장지에 종이죽 수간채색,55×55cm,2002,https://neolook.com/archives/2005011504a.jpg
20050115a,임은정 채색展,홀로... 천천히... 자유롭게...,exhibition,임은정,물,장지에 종이죽 수간채색,55×55cm,2002,https://neolook.com/archives/2005011505a.jpg
20050115a,임은정 채색展,홀로... 천천히... 자유롭게...,exhibition,임은정,동글이,장지에 수간채색,55×46cm,2004,https://neolook.com/archives/2005011506a.jpg
20050115a,임은정 채색展,홀로... 천천히... 자유롭게...,exhibition,임은정,지능적인 플레이 / 수박이 좋아,장지에 종이죽 수간채색,130×65cm×2,2004,https://neolook.com/archives/2005011507a.jpg
20050115a,임은정 채색展,홀로... 천천히... 자유롭게...,exhibition,임은정,친구,장지에 수간채색,103×73cm,2004,https://neolook.com/archives/2005011508a.jpg
20050115a,임은정 채색展,홀로... 천천히... 자유롭게...,exhibition,임은정,결혼,장지에 종이죽 수간채색,125×77cm×2,2003,https://neolook.com/archives/2005011509a.jpg
20050117a,이혜경 개인展,안정감이 깃든*** 그리고 기꺼이 장식적인...,exhibition,이혜경,무제,닥종이에 천연염색 콜라주,160×130cm,2004,https://neolook.com/archives/2005011701a.jpg
20050117a,이혜경 개인展,안정감이 깃든*** 그리고 기꺼이 장식적인...,exhibition,이혜경,무제,닥종이에 천연염색,163×123cm,2004,https://neolook.com/archives/2005011702a.jpg
20050117a,이혜경 개인展,안정감이 깃든*** 그리고 기꺼이 장식적인...,exhibition,이혜경,무제,닥종이에 천연염색,101×21cm×3,2004,https://neolook.com/archives/2005011703a.jpg
20050117a,이혜경 개인展,안정감이 깃든*** 그리고 기꺼이 장식적인...,exhibition,이혜경,무제,닥종이에 천연염색 콜라주,96×96cm,2004,https://neolook.com/archives/2005011704a.jpg
20050117a,이혜경 개인展,안정감이 깃든*** 그리고 기꺼이 장식적인...,exhibition,이혜경,무제,닥종이에 천연염색,101×21cm×3,2004,https://neolook.com/archives/2005011705a.jpg
20050117a,이혜경 개인展,안정감이 깃든*** 그리고 기꺼이 장식적인...,exhibition,이혜경,무제,닥종이에 천연염색,111×200cm,2004,https://neolook.com/archives/2005011706a.jpg
20050117a,이혜경 개인展,안정감이 깃든*** 그리고 기꺼이 장식적인...,exhibition,이혜경,무제,닥종이에 아크릴 채색,50×50cm,2004,https://neolook.com/archives/2005011707a.jpg
20050117a,이혜경 개인展,안정감이 깃든*** 그리고 기꺼이 장식적인...,exhibition,이혜경,무제,닥종이에 콜라주 아크릴 채색,162.5×130cm,2003,https://neolook.com/archives/2005011708a.jpg
20050117a,이혜경 개인展,안정감이 깃든*** 그리고 기꺼이 장식적인...,exhibition,이혜경,무제,닥종이에 천연염색,101×21cm×4,2004,https://neolook.com/archives/2005011709a.jpg
20050117b,정동석 사진展,밤의 꿈_Dreamscape,exhibition,정동석,밤의 꿈,한지에 프린트,29×29cm,2005,https://neolook.com/archives/2005011701b.jpg
20050117b,정동석 사진展,밤의 꿈_Dreamscape,exhibition,정동석,밤의 꿈,한지에 프린트,29×29cm,2005,https://neolook.com/archives/2005011702b.jpg
20050117b,정동석 사진展,밤의 꿈_Dreamscape,exhibition,정동석,밤의 꿈,한지에 프린트,29×29cm,2005,/archives/2005011703b.gif
20050117b,정동석 사진展,밤의 꿈_Dreamscape,exhibition,정동석,밤의 꿈,한지에 프린트,29×29cm,2005,https://neolook.com/archives/2005011704b.jpg
20050117b,정동석 사진展,밤의 꿈_Dreamscape,exhibition,정동석,밤의 꿈,한지에 프린트,29×29cm,2005,https://neolook.com/archives/2005011705b.jpg
20050117b,정동석 사진展,밤의 꿈_Dreamscape,exhibition,정동석,밤의 꿈,한지에 프린트,29×29cm,2005,https://neolook.com/archives/2005011706b.jpg
20050117b,정동석 사진展,밤의 꿈_Dreamscape,exhibition,정동석,밤의 꿈,한지에 프린트,29×29cm,2005,https://neolook.com/archives/2005011707b.jpg
20050118a,장양희 판화展,나를 그리다-DRAW MYSELF,exhibition,장양희,드러내다 EXPRESSION,라이트박스에 석판 모노타이프,30×30×12cm,2004,https://neolook.com/archives/2005011801a.jpg
20050118a,장양희 판화展,나를 그리다-DRAW MYSELF,exhibition,장양희,드러내다 EXPRESSION,라이트박스에 석판 모노타이프,38×28.5×15cm,2004,https://neolook.com/archives/2005011802a.jpg
20050118a,장양희 판화展,나를 그리다-DRAW MYSELF,exhibition,장양희,드러내다 EXPRESSION,애쿼틴트 콜라그래피,35×25cm,2004,https://neolook.com/archives/2005011803a.jpg
20050118a,장양희 판화展,나를 그리다-DRAW MYSELF,exhibition,장양희,드러내다 EXPRESSION,애쿼틴트 콜라그래피,24×25cm,2004,https://neolook.com/archives/2005011804a.jpg
20050118a,장양희 판화展,나를 그리다-DRAW MYSELF,exhibition,장양희,드러내다 EXPRESSION,콜라그래피,106×75cm,2004,https://neolook.com/archives/2005011805a.jpg
20050118a,장양희 판화展,나를 그리다-DRAW MYSELF,exhibition,장양희,드러내다 EXPRESSION,콜라그래피,100×75cm,2004,https://neolook.com/archives/2005011806a.jpg
20050118a,장양희 판화展,나를 그리다-DRAW MYSELF,exhibition,장양희,손금으로 이루어진 FIGURE FROM THE LINES,목판,64×118cm,2003,https://neolook.com/archives/2005011807a.jpg
20050118a,장양희 판화展,나를 그리다-DRAW MYSELF,exhibition,장양희,손가락으로 이루어진 FIGURE FROM THE FINGERS,목판,142×75cm,2003,https://neolook.com/archives/2005011808a.jpg
20050119a,조영아 영상설치展,DoGmatism 01 / Collection-01. Bones,exhibition,조영아,DoGmatism01/Collection-01.Bones,비디오 영상설치,00:07:51,2004,https://neolook.com/archives/2005011902a.jpg
20050119a,조영아 영상설치展,DoGmatism 01 / Collection-01. Bones,exhibition,조영아,DoGmatism01/Collection-01.Bones,비디오 영상설치,00:07:51,2004,https://neolook.com/archives/2005011903a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,곽태임,Animal,지판화,91.4×66cm,2002,https://neolook.com/archives/2005012001a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,곽태임,Monster,지판화,88×153cm,2004,https://neolook.com/archives/2005012002a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,곽태임,Animal,지판화,77×108cm,2002,https://neolook.com/archives/2005012003a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,신수진,Artist's book : Hand-Map relief,모노타이프 콜라주,21×78cm,2002,https://neolook.com/archives/2005012004a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,오연화,The Space,실리콘 캐스팅,110×80cm,2004,https://neolook.com/archives/2005012006a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,오연화,The Space,실리콘 캐스팅,61×130cm,2003,https://neolook.com/archives/2005012007a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,오연화,The Space,실리콘 캐스팅,58×57×49cm,2002,https://neolook.com/archives/2005012008a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,이주연,Paper Man-눈치보기,목판,120×160cm,2003,https://neolook.com/archives/2005012009a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,이주연,Paper Man of Will,리놀륨판,45×120cm,2003,https://neolook.com/archives/2005012010a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,이주연,Parade,리놀륨판,70×100cm,2003,https://neolook.com/archives/2005012011a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,정미라,My Juke Box,목판 혼합재료,70×70cm,2003,https://neolook.com/archives/2005012012a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,정미라,My Juke Box,목판 혼합재료,70×70cm,2003,https://neolook.com/archives/2005012013a.jpg
20050120a,제9회 BELT2005 선정작가展,BELT2005,exhibition,정미라,My Juke Box,목판 혼합재료,70×70cm,2003,https://neolook.com/archives/2005012014a.jpg
20050121a,REMAKE COREA展,현대미술 속의 리메이크,exhibition,김종구,쇳가루 그림,천에 쇳가루,720×220/720×160cm,2005,https://neolook.com/archives/2005012102a.jpg
20050121a,REMAKE COREA展,현대미술 속의 리메이크,exhibition,이순종,여자,한지에 먹,143×73cm,2005,https://neolook.com/archives/2005012104a.jpg
20050121a,REMAKE COREA展,현대미술 속의 리메이크,exhibition,써니킴,Playground,캔버스에 아크릴 채색,180×250cm,2005,https://neolook.com/archives/2005012105a.jpg
20050121a,REMAKE COREA展,현대미술 속의 리메이크,exhibition,장희정,새가 있는 꽃그림,꽃무늬 천에 아크릴 채색,100×190cm,2005,https://neolook.com/archives/2005012106a.jpg
20050122a,윤종석 회화展,꽃*** 일상,exhibition,윤종석,사랑은 몽실몽실,나무 변형 캔버스에 아크릴 채색,230×190cm,2004,https://neolook.com/archives/2005012201a.jpg
20050122a,윤종석 회화展,꽃*** 일상,exhibition,윤종석,찬란한 슬픔,캔버스에 아크릴채색,130×97cm×4,2004,https://neolook.com/archives/2005012202a.jpg
20050122a,윤종석 회화展,꽃*** 일상,exhibition,윤종석,찬란한 슬픔,캔버스에 아크릴채색,130×97cm,2004,https://neolook.com/archives/2005012206a.jpg
20050122a,윤종석 회화展,꽃*** 일상,exhibition,윤종석,찬란한 슬픔,캔버스에 아크릴채색,97×162cm,2004,https://neolook.com/archives/2005012207a.jpg
20050122a,윤종석 회화展,꽃*** 일상,exhibition,윤종석,훨훨(산책자),나무 변형 캔버스에 아크릴채색,74×74.5cm,2004,https://neolook.com/archives/2005012208a.jpg
20050122a,윤종석 회화展,꽃*** 일상,exhibition,윤종석,붉게 불들다,나무 변형 캔버스에 아크릴채색,32×26.5cm,2004,https://neolook.com/archives/2005012209a.jpg
20050122a,윤종석 회화展,꽃*** 일상,exhibition,윤종석,하늘을 나는 돼지,종이에 연필 크레파스,26.7×26.3cm,2003,https://neolook.com/archives/2005012210a.jpg
20050122a,윤종석 회화展,꽃*** 일상,exhibition,윤종석,길위 화가의 외발자전거,종이에 연필 크레파스,26.5×26.5cm,2003,https://neolook.com/archives/2005012211a.jpg
20050122a,윤종석 회화展,꽃*** 일상,exhibition,윤종석,부부싸움,종이에 연필 크레파스,40.5×23.5cm,2003,https://neolook.com/archives/2005012212a.jpg
20050122a,윤종석 회화展,꽃*** 일상,exhibition,윤종석,아름다운 비행,종이에 크레파스 유채,28×77.6cm,2004,https://neolook.com/archives/2005012213a.jpg
20050123a,김신일 개인展,Media Raiders No.03,exhibition,김신일,Thinker,애니메이션을 위한 압인 드로잉,2004,부분,https://neolook.com/archives/2005012301a.jpg
20050124a,이규연 설치展,FOLDAWAY,exhibition,이규연,Foldaway-접등,트레싱지 전구,24×30cm,2004,https://neolook.com/archives/2005012401a.jpg
20050124a,이규연 설치展,FOLDAWAY,exhibition,이규연,Foldaway,종이,가변크기,2004,https://neolook.com/archives/2005012402a.jpg
20050124a,이규연 설치展,FOLDAWAY,exhibition,이규연,Foldaway,종이,가변크기,2004,https://neolook.com/archives/2005012403a.jpg
20050124a,이규연 설치展,FOLDAWAY,exhibition,이규연,Foldaway,우레탄비닐 기계장치,180×220cm,2004,https://neolook.com/archives/2005012404a.jpg
20050124a,이규연 설치展,FOLDAWAY,exhibition,이규연,Foldaway,혼합재료,62×90cm,2004,https://neolook.com/archives/2005012405a.jpg
20050124b,유현민 사진展,벽암도_碧巖圖 2001-2004,exhibition,유현민,벽암도(碧巖圖) 2001-2004,흑백인화,20×29cm,2003,https://neolook.com/archives/2005012401b.jpg
20050124b,유현민 사진展,벽암도_碧巖圖 2001-2004,exhibition,유현민,벽암도(碧巖圖) 2001-2004,흑백인화,20×29cm,2003,https://neolook.com/archives/2005012402b.jpg
20050125a,박소현 채색展,Landscape,exhibition,박소현,Landscape,한지에 혼합재료,27×25cm,2004,https://neolook.com/archives/2005012501a.jpg
20050125a,박소현 채색展,Landscape,exhibition,박소현,Landscape,한지에 혼합재료,27×25cm,2004,https://neolook.com/archives/2005012502a.jpg
20050125a,박소현 채색展,Landscape,exhibition,박소현,Landscape,한지에 혼합재료,27×25cm,2004,https://neolook.com/archives/2005012503a.jpg
20050125a,박소현 채색展,Landscape,exhibition,박소현,Landscape,한지에 혼합재료,27×25cm,2004,https://neolook.com/archives/2005012504a.jpg
20050125a,박소현 채색展,Landscape,exhibition,박소현,Landscape,한지에 혼합재료,27×25cm,2004,https://neolook.com/archives/2005012505a.jpg
20050125a,박소현 채색展,Landscape,exhibition,박소현,Landscape,한지에 혼합재료,27×25cm,2004,https://neolook.com/archives/2005012506a.jpg
20050125a,박소현 채색展,Landscape,exhibition,박소현,Landscape,한지에 혼합재료,30×47cm,2004,https://neolook.com/archives/2005012507a.jpg
20050125b,김희선展 / KIMHEESEON / 金希宣 / multimedia installation,무언가_無言歌_Song without Words,solo exhibition,김희선,non-self situation,인터렉티브 비디오 영상 사운드 설치작업,300×400cm,2002,https://neolook.com/archives/2005012501b.jpg
20050125b,김희선展 / KIMHEESEON / 金希宣 / multimedia installation,무언가_無言歌_Song without Words,solo exhibition,김희선,non-self situation,람다 프린트,80×100cm,2004,https://neolook.com/archives/2005012502b.jpg
20050125b,김희선展 / KIMHEESEON / 金希宣 / multimedia installation,무언가_無言歌_Song without Words,solo exhibition,김희선,미행,단채널 비디오 영상,00:06:53,1999~2000,https://neolook.com/archives/2005012503b.jpg
20050125b,김희선展 / KIMHEESEON / 金希宣 / multimedia installation,무언가_無言歌_Song without Words,solo exhibition,김희선,무언가,람다 프린트,38×89cm,2005,https://neolook.com/archives/2005012504b.jpg
20050125b,김희선展 / KIMHEESEON / 金希宣 / multimedia installation,무언가_無言歌_Song without Words,solo exhibition,김희선,그녀에게...,람다 프린트,52×67cm,2005,https://neolook.com/archives/2005012505b.jpg
20050125b,김희선展 / KIMHEESEON / 金希宣 / multimedia installation,무언가_無言歌_Song without Words,solo exhibition,김희선,I love you as you love me,단채널 비디오 영상,00:02:11,2005,https://neolook.com/archives/2005012506b.jpg
20050125b,김희선展 / KIMHEESEON / 金希宣 / multimedia installation,무언가_無言歌_Song without Words,solo exhibition,김희선,I love you as you love me,단채널 비디오 영상,00:02:11,2005,https://neolook.com/archives/2005012507b.jpg
20050126a,갤러리 라메르 신진작가 지원 최규자 회화展,Puzzle of memory-마음속의 섬,exhibition,최규자,Now and Here,혼합재료,80×100cm,2004,https://neolook.com/archives/2005012601a.jpg
20050126b,한상진展 / HANSANGJIN / 韓相振 / painting,숨쉬는 시간과 공간의 채집,solo exhibition,한상진,안식으로서의 형태,캔버스에 종이 유화물감,244.2×244.2cm,2004,https://neolook.com/archives/2005012603b.jpg
20050126b,한상진展 / HANSANGJIN / 韓相振 / painting,숨쉬는 시간과 공간의 채집,solo exhibition,한상진,검은 태양,종이에 흑연 안료 연필 드로잉,210×29.7cm,2004,https://neolook.com/archives/2005012605b.jpg
20050126b,한상진展 / HANSANGJIN / 韓相振 / painting,숨쉬는 시간과 공간의 채집,solo exhibition,한상진,나 그리고 너,거울시트지에 혼합재료,각 5×5cm 가변설치,2004,https://neolook.com/archives/2005012606b.jpg
20050127a,책임기획_이용진,善,other,장혜원,chul,오이일바 과슈 크레용,113×79cm,2005,https://neolook.com/archives/2005012701a.jpg
20050127a,책임기획_이용진,善,other,유은혜,sunrise,패치워크 홀치기염,150×190cm,2005,https://neolook.com/archives/2005012702a.jpg
20050127a,책임기획_이용진,善,other,김지연,In,면 반응성염료/염색,10×40cm×26,2005,https://neolook.com/archives/2005012703a.jpg
20050127a,책임기획_이용진,善,other,김지선,나 나의 내 자화상,혼합재료,115×190cm,2005,https://neolook.com/archives/2005012704a.jpg
20050127a,책임기획_이용진,善,other,이자경,바란다 들리기를,염색 드로잉 혼합재료,170×130cm,2005,https://neolook.com/archives/2005012705a.jpg
20050127a,책임기획_이용진,善,other,김영미,In my eyes in your eyes,혼합재료,60×120cm,2005,https://neolook.com/archives/2005012706a.jpg
20050127a,책임기획_이용진,善,other,김아람,A mermaid,면 반응성 염료/염색 퀼트,100×150cm,2005,https://neolook.com/archives/2005012707a.jpg
20050127a,책임기획_이용진,善,other,오주미,거울속의 나,염색 혼합재료,15×10×5cm,2005,https://neolook.com/archives/2005012708a.jpg
20050127a,책임기획_이용진,善,other,신정호,나 그리고 물고기의 꿈,혼합재료,10×10×10cm×20,2005,https://neolook.com/archives/2005012709a.jpg
20050127a,책임기획_이용진,善,other,김혜원,822405-M,혼합재료,10×40×20cm×10,2005,https://neolook.com/archives/2005012710a.jpg
20050127a,책임기획_이용진,善,other,윤인애,벗자,동선,140×220cm,2005,https://neolook.com/archives/2005012711a.jpg
20050127a,책임기획_이용진,善,other,황영난,잠자는 나무와 꿈꾸는 물고기,코일링 혼합재료,75×130/60×40cm,2005,https://neolook.com/archives/2005012712a.jpg
20050127a,책임기획_이용진,善,other,주정민,가볍게 가벼운,수묵담채 실크스크린 화선지 순지,136×114cm,2005,https://neolook.com/archives/2005012713a.jpg
20050127a,책임기획_이용진,善,other,홍석인,Carpe diem,압축스티로폼 아크릴,150×50×50cm,2005,https://neolook.com/archives/2005012714a.jpg
20050127a,책임기획_이용진,善,other,이승주,이리+길,혼합재료,120×40cm,2005,https://neolook.com/archives/2005012715a.jpg
